open_covid_region_code,region_name,date,hospitalized_new,hospitalized_cumulative
US-WI,Wisconsin,2020-06-25,27.0,3326.0
US-WI,Wisconsin,2020-06-26,25.0,3351.0
US-WI,Wisconsin,2020-06-27,31.0,3382.0
US-WI,Wisconsin,2020-06-28,11.0,3393.0
US-WI,Wisconsin,2020-06-29,14.0,3407.0
US-WI,Wisconsin,2020-06-30,39.0,3446.0
US-WI,Wisconsin,2020-07-01,36.0,3482.0
US-WI,Wisconsin,2020-07-02,37.0,3519.0
US-WI,Wisconsin,2020-07-03,36.0,3555.0
US-WI,Wisconsin,2020-07-04,19.0,3574.0
US-WI,Wisconsin,2020-07-05,12.0,3586.0
US-WI,Wisconsin,2020-07-06,16.0,3602.0
US-WI,Wisconsin,2020-07-07,37.0,3639.0
US-WI,Wisconsin,2020-07-08,44.0,3683.0
US-WI,Wisconsin,2020-07-09,43.0,3726.0
US-WI,Wisconsin,2020-07-10,40.0,3766.0
US-WI,Wisconsin,2020-07-11,31.0,3797.0
US-WI,Wisconsin,2020-07-12,27.0,3824.0
US-WI,Wisconsin,2020-07-13,26.0,3850.0
US-WI,Wisconsin,2020-07-14,42.0,3892.0
US-WI,Wisconsin,2020-07-15,31.0,3923.0
US-WI,Wisconsin,2020-07-16,45.0,3968.0
US-WI,Wisconsin,2020-07-17,63.0,4031.0
US-WI,Wisconsin,2020-07-18,51.0,4082.0
US-WI,Wisconsin,2020-07-19,25.0,4107.0
US-WI,Wisconsin,2020-07-20,22.0,4129.0
US-WI,Wisconsin,2020-07-21,65.0,4194.0
US-WI,Wisconsin,2020-07-22,31.0,4225.0
US-WI,Wisconsin,2020-07-23,48.0,4273.0
US-WI,Wisconsin,2020-07-24,54.0,4327.0
US-WI,Wisconsin,2020-07-25,41.0,4368.0
US-WI,Wisconsin,2020-07-26,26.0,4394.0
US-WI,Wisconsin,2020-07-27,26.0,4420.0
US-WI,Wisconsin,2020-07-28,73.0,4493.0
US-WI,Wisconsin,2020-07-29,46.0,4539.0
US-WI,Wisconsin,2020-07-30,51.0,4590.0
US-WI,Wisconsin,2020-07-31,47.0,4637.0
US-WI,Wisconsin,2020-08-01,44.0,4681.0
US-WI,Wisconsin,2020-08-02,36.0,4717.0
US-WI,Wisconsin,2020-08-03,15.0,4732.0
US-WI,Wisconsin,2020-08-04,51.0,4783.0
US-WI,Wisconsin,2020-08-05,43.0,4826.0
US-WI,Wisconsin,2020-08-06,55.0,4881.0
US-WI,Wisconsin,2020-08-07,49.0,4930.0
US-WI,Wisconsin,2020-08-08,50.0,4980.0
US-WI,Wisconsin,2020-08-09,20.0,5000.0
US-WI,Wisconsin,2020-08-10,31.0,5031.0
US-WI,Wisconsin,2020-08-11,61.0,5092.0
US-WI,Wisconsin,2020-08-12,33.0,5125.0
US-WI,Wisconsin,2020-08-13,45.0,5170.0
US-WI,Wisconsin,2020-08-14,65.0,5235.0
US-WI,Wisconsin,2020-08-15,40.0,5275.0
US-WI,Wisconsin,2020-08-16,29.0,5304.0
US-WI,Wisconsin,2020-08-17,23.0,5327.0
US-WI,Wisconsin,2020-08-18,53.0,5380.0
US-WI,Wisconsin,2020-08-19,50.0,5430.0
US-WI,Wisconsin,2020-08-20,39.0,5469.0
US-WI,Wisconsin,2020-08-21,36.0,5505.0
US-WI,Wisconsin,2020-08-22,40.0,5545.0
US-WI,Wisconsin,2020-08-23,13.0,5558.0
US-WI,Wisconsin,2020-08-24,15.0,5573.0
US-WI,Wisconsin,2020-08-25,37.0,5610.0
US-WI,Wisconsin,2020-08-26,41.0,5651.0
US-WI,Wisconsin,2020-08-27,33.0,5684.0
US-WI,Wisconsin,2020-08-28,52.0,5736.0
US-WI,Wisconsin,2020-08-29,39.0,5775.0
US-WI,Wisconsin,2020-08-30,29.0,5804.0
US-WI,Wisconsin,2020-08-31,13.0,5817.0
US-WI,Wisconsin,2020-09-01,61.0,5878.0
US-WI,Wisconsin,2020-09-02,38.0,5916.0
US-WI,Wisconsin,2020-09-03,30.0,5946.0
US-WI,Wisconsin,2020-09-04,52.0,5998.0
US-WI,Wisconsin,2020-09-05,50.0,6048.0
US-WI,Wisconsin,2020-09-06,22.0,6070.0
US-WI,Wisconsin,2020-09-07,19.0,6089.0
US-WI,Wisconsin,2020-09-08,29.0,6118.0
US-WI,Wisconsin,2020-09-09,55.0,6173.0
US-WI,Wisconsin,2020-09-10,49.0,6222.0
US-WI,Wisconsin,2020-09-11,41.0,6263.0
US-WI,Wisconsin,2020-09-12,46.0,6309.0
US-WI,Wisconsin,2020-09-13,23.0,6332.0
US-WI,Wisconsin,2020-09-14,18.0,6350.0
US-WI,Wisconsin,2020-09-15,56.0,6406.0
US-WI,Wisconsin,2020-09-16,48.0,6454.0
US-WI,Wisconsin,2020-09-17,68.0,6522.0
US-WI,Wisconsin,2020-09-18,47.0,6569.0
US-WI,Wisconsin,2020-09-19,50.0,6619.0
US-WI,Wisconsin,2020-09-20,34.0,6653.0
US-WI,Wisconsin,2020-09-21,39.0,6692.0
US-WI,Wisconsin,2020-09-22,73.0,6765.0
US-WI,Wisconsin,2020-09-23,56.0,6821.0
US-WI,Wisconsin,2020-09-24,76.0,6897.0
US-WI,Wisconsin,2020-09-25,65.0,6962.0
US-WI,Wisconsin,2020-09-26,79.0,7041.0
US-WI,Wisconsin,2020-09-27,54.0,7095.0
US-WI,Wisconsin,2020-09-28,47.0,7142.0
US-WI,Wisconsin,2020-09-29,67.0,7209.0
US-WA,Washington,2020-01-22,0.0,0.0
US-WA,Washington,2020-01-23,0.0,0.0
US-WA,Washington,2020-01-24,0.0,0.0
US-WA,Washington,2020-01-25,0.0,0.0
US-WA,Washington,2020-01-26,0.0,0.0
US-WA,Washington,2020-01-27,0.0,0.0
US-WA,Washington,2020-01-28,0.0,0.0
US-WA,Washington,2020-01-29,0.0,0.0
US-WA,Washington,2020-01-30,0.0,0.0
US-WA,Washington,2020-01-31,0.0,0.0
US-WA,Washington,2020-02-01,0.0,0.0
US-WA,Washington,2020-02-02,0.0,0.0
US-WA,Washington,2020-02-03,0.0,0.0
US-WA,Washington,2020-02-04,0.0,0.0
US-WA,Washington,2020-02-05,0.0,0.0
US-WA,Washington,2020-02-06,0.0,0.0
US-WA,Washington,2020-02-07,0.0,0.0
US-WA,Washington,2020-02-08,0.0,0.0
US-WA,Washington,2020-02-09,0.0,0.0
US-WA,Washington,2020-02-10,0.0,0.0
US-WA,Washington,2020-02-11,0.0,0.0
US-WA,Washington,2020-02-12,0.0,0.0
US-WA,Washington,2020-02-13,0.0,0.0
US-WA,Washington,2020-02-14,0.0,0.0
US-WA,Washington,2020-02-15,0.0,0.0
US-WA,Washington,2020-02-16,0.0,0.0
US-WA,Washington,2020-02-17,0.0,0.0
US-WA,Washington,2020-02-18,0.0,0.0
US-WA,Washington,2020-02-19,0.0,0.0
US-WA,Washington,2020-02-20,0.0,0.0
US-WA,Washington,2020-02-21,0.0,0.0
US-WA,Washington,2020-02-22,0.0,0.0
US-WA,Washington,2020-02-23,0.0,0.0
US-WA,Washington,2020-02-24,0.0,0.0
US-WA,Washington,2020-02-25,0.0,0.0
US-WA,Washington,2020-02-26,0.0,0.0
US-WA,Washington,2020-02-27,0.0,0.0
US-WA,Washington,2020-02-28,0.0,0.0
US-WA,Washington,2020-02-29,0.0,0.0
US-WA,Washington,2020-03-01,0.0,0.0
US-WA,Washington,2020-03-02,0.0,0.0
US-WA,Washington,2020-03-03,0.0,0.0
US-WA,Washington,2020-03-04,0.0,0.0
US-WA,Washington,2020-03-05,0.0,0.0
US-WA,Washington,2020-03-06,0.0,0.0
US-WA,Washington,2020-03-07,0.0,0.0
US-WA,Washington,2020-03-08,0.0,0.0
US-WA,Washington,2020-03-09,0.0,0.0
US-WA,Washington,2020-03-10,0.0,0.0
US-WA,Washington,2020-03-11,0.0,0.0
US-WA,Washington,2020-03-12,0.0,0.0
US-WA,Washington,2020-03-13,0.0,0.0
US-WA,Washington,2020-03-14,0.0,0.0
US-WA,Washington,2020-03-15,0.0,0.0
US-WA,Washington,2020-03-16,0.0,0.0
US-WA,Washington,2020-03-17,0.0,0.0
US-WA,Washington,2020-03-18,0.0,0.0
US-WA,Washington,2020-03-19,0.0,0.0
US-WA,Washington,2020-03-20,0.0,0.0
US-WA,Washington,2020-03-21,0.0,0.0
US-WA,Washington,2020-03-22,0.0,0.0
US-WA,Washington,2020-03-23,0.0,0.0
US-WA,Washington,2020-03-24,0.0,0.0
US-WA,Washington,2020-03-25,0.0,0.0
US-WA,Washington,2020-03-26,0.0,0.0
US-WA,Washington,2020-03-27,0.0,0.0
US-WA,Washington,2020-03-28,0.0,0.0
US-WA,Washington,2020-03-29,0.0,0.0
US-WA,Washington,2020-03-30,0.0,0.0
US-WA,Washington,2020-03-31,0.0,0.0
US-WA,Washington,2020-04-01,0.0,0.0
US-WA,Washington,2020-04-02,0.0,0.0
US-WA,Washington,2020-04-03,0.0,0.0
US-WA,Washington,2020-04-04,0.0,0.0
US-WA,Washington,2020-04-05,0.0,0.0
US-WA,Washington,2020-04-06,0.0,0.0
US-WA,Washington,2020-04-07,0.0,0.0
US-WA,Washington,2020-04-08,0.0,0.0
US-WA,Washington,2020-04-09,0.0,0.0
US-WA,Washington,2020-04-10,0.0,0.0
US-WA,Washington,2020-04-11,0.0,0.0
US-WA,Washington,2020-04-12,0.0,0.0
US-WA,Washington,2020-04-13,0.0,0.0
US-WA,Washington,2020-04-14,0.0,0.0
US-WA,Washington,2020-04-15,0.0,0.0
US-WA,Washington,2020-04-16,0.0,0.0
US-WA,Washington,2020-04-17,0.0,0.0
US-WA,Washington,2020-04-18,0.0,0.0
US-WA,Washington,2020-04-19,0.0,0.0
US-WA,Washington,2020-04-20,0.0,0.0
US-WA,Washington,2020-04-21,0.0,0.0
US-WA,Washington,2020-04-22,0.0,0.0
US-WA,Washington,2020-04-23,0.0,0.0
US-WA,Washington,2020-04-24,0.0,0.0
US-WA,Washington,2020-04-25,0.0,0.0
US-WA,Washington,2020-04-26,0.0,0.0
US-WA,Washington,2020-04-27,0.0,0.0
US-WA,Washington,2020-04-28,0.0,0.0
US-WA,Washington,2020-04-29,0.0,0.0
US-WA,Washington,2020-04-30,0.0,0.0
US-WA,Washington,2020-05-01,0.0,0.0
US-WA,Washington,2020-05-02,0.0,0.0
US-WA,Washington,2020-05-03,0.0,0.0
US-WA,Washington,2020-05-04,0.0,0.0
US-WA,Washington,2020-05-05,0.0,0.0
US-WA,Washington,2020-05-06,0.0,0.0
US-WA,Washington,2020-05-07,0.0,0.0
US-WA,Washington,2020-05-08,0.0,0.0
US-WA,Washington,2020-05-09,0.0,0.0
US-WA,Washington,2020-05-10,0.0,0.0
US-WA,Washington,2020-05-11,0.0,0.0
US-WA,Washington,2020-05-12,0.0,0.0
US-WA,Washington,2020-05-13,0.0,0.0
US-WA,Washington,2020-05-14,0.0,0.0
US-WA,Washington,2020-05-15,0.0,0.0
US-WA,Washington,2020-05-16,0.0,0.0
US-WA,Washington,2020-05-17,0.0,0.0
US-WA,Washington,2020-05-18,0.0,0.0
US-WA,Washington,2020-05-19,0.0,0.0
US-WA,Washington,2020-05-20,0.0,0.0
US-WA,Washington,2020-05-21,3125.0,3125.0
US-WA,Washington,2020-05-22,31.0,3156.0
US-WA,Washington,2020-05-23,74.0,3230.0
US-WA,Washington,2020-05-24,26.0,3256.0
US-WA,Washington,2020-05-25,31.0,3287.0
US-WA,Washington,2020-05-26,3.0,3290.0
US-WA,Washington,2020-05-27,48.0,3338.0
US-WA,Washington,2020-05-28,56.0,3394.0
US-WA,Washington,2020-05-29,19.0,3413.0
US-WA,Washington,2020-05-30,42.0,3455.0
US-WA,Washington,2020-05-31,25.0,3480.0
US-WA,Washington,2020-06-01,21.0,3501.0
US-WA,Washington,2020-06-02,16.0,3517.0
US-WA,Washington,2020-06-03,26.0,3543.0
US-WA,Washington,2020-06-04,35.0,3578.0
US-WA,Washington,2020-06-05,37.0,3615.0
US-WA,Washington,2020-06-06,24.0,3639.0
US-WA,Washington,2020-06-07,13.0,3652.0
US-WA,Washington,2020-06-08,17.0,3669.0
US-WA,Washington,2020-06-09,30.0,3699.0
US-WA,Washington,2020-06-10,48.0,3747.0
US-WA,Washington,2020-06-11,26.0,3773.0
US-WA,Washington,2020-06-12,-1.0,3772.0
US-WA,Washington,2020-06-13,45.0,3817.0
US-WA,Washington,2020-06-14,28.0,3845.0
US-WA,Washington,2020-06-15,11.0,3856.0
US-WA,Washington,2020-06-16,38.0,3894.0
US-WA,Washington,2020-06-17,21.0,3915.0
US-WA,Washington,2020-06-18,23.0,3938.0
US-WA,Washington,2020-06-19,21.0,3959.0
US-WA,Washington,2020-06-20,44.0,4003.0
US-WA,Washington,2020-06-21,27.0,4030.0
US-WA,Washington,2020-06-22,19.0,4049.0
US-WA,Washington,2020-06-23,13.0,4062.0
US-WA,Washington,2020-06-24,5.0,4067.0
US-WA,Washington,2020-06-25,26.0,4093.0
US-WA,Washington,2020-06-26,13.0,4106.0
US-WA,Washington,2020-06-27,88.0,4194.0
US-WA,Washington,2020-06-28,46.0,4240.0
US-WA,Washington,2020-06-29,35.0,4275.0
US-WA,Washington,2020-06-30,48.0,4323.0
US-WA,Washington,2020-07-01,38.0,4361.0
US-WA,Washington,2020-07-02,41.0,4402.0
US-WA,Washington,2020-07-03,40.0,4442.0
US-WA,Washington,2020-07-04,21.0,4463.0
US-WA,Washington,2020-07-05,10.0,4473.0
US-WA,Washington,2020-07-06,9.0,4482.0
US-WA,Washington,2020-07-07,62.0,4544.0
US-WA,Washington,2020-07-08,38.0,4582.0
US-WA,Washington,2020-07-09,48.0,4630.0
US-WA,Washington,2020-07-10,35.0,4665.0
US-WA,Washington,2020-07-11,-3.0,4662.0
US-WA,Washington,2020-07-12,0.0,4662.0
US-WA,Washington,2020-07-13,89.0,4751.0
US-WA,Washington,2020-07-14,27.0,4778.0
US-WA,Washington,2020-07-15,10.0,4788.0
US-WA,Washington,2020-07-16,41.0,4829.0
US-WA,Washington,2020-07-17,115.0,4944.0
US-WA,Washington,2020-07-18,40.0,4984.0
US-WA,Washington,2020-07-19,49.0,5033.0
US-WA,Washington,2020-07-20,30.0,5063.0
US-WA,Washington,2020-07-21,39.0,5102.0
US-WA,Washington,2020-07-22,59.0,5161.0
US-WA,Washington,2020-07-23,50.0,5211.0
US-WA,Washington,2020-07-24,65.0,5276.0
US-WA,Washington,2020-07-25,25.0,5301.0
US-WA,Washington,2020-07-26,40.0,5341.0
US-WA,Washington,2020-07-27,33.0,5374.0
US-WA,Washington,2020-07-28,23.0,5397.0
US-WA,Washington,2020-07-29,77.0,5474.0
US-WA,Washington,2020-07-30,2.0,5476.0
US-WA,Washington,2020-07-31,92.0,5568.0
US-WA,Washington,2020-08-01,0.0,5568.0
US-WA,Washington,2020-08-02,87.0,5655.0
US-WA,Washington,2020-08-03,37.0,5692.0
US-WA,Washington,2020-08-04,52.0,5744.0
US-WA,Washington,2020-08-05,35.0,5779.0
US-WA,Washington,2020-08-06,61.0,5840.0
US-WA,Washington,2020-08-07,34.0,5874.0
US-WA,Washington,2020-08-08,16.0,5890.0
US-WA,Washington,2020-08-09,6.0,5896.0
US-WA,Washington,2020-08-10,105.0,6001.0
US-WA,Washington,2020-08-11,48.0,6049.0
US-WA,Washington,2020-08-12,53.0,6102.0
US-WA,Washington,2020-08-13,35.0,6137.0
US-WA,Washington,2020-08-14,45.0,6182.0
US-WA,Washington,2020-08-15,24.0,6206.0
US-WA,Washington,2020-08-16,24.0,6230.0
US-WA,Washington,2020-08-17,25.0,6255.0
US-WA,Washington,2020-08-18,41.0,6296.0
US-WA,Washington,2020-08-19,62.0,6358.0
US-WA,Washington,2020-08-20,30.0,6388.0
US-WA,Washington,2020-08-21,12.0,6400.0
US-WA,Washington,2020-08-22,69.0,6469.0
US-WA,Washington,2020-08-23,31.0,6500.0
US-WA,Washington,2020-08-24,30.0,6530.0
US-WA,Washington,2020-08-25,12.0,6542.0
US-WA,Washington,2020-08-26,53.0,6595.0
US-WA,Washington,2020-08-27,45.0,6640.0
US-WA,Washington,2020-08-28,34.0,6674.0
US-WA,Washington,2020-08-29,5.0,6679.0
US-WA,Washington,2020-08-30,61.0,6740.0
US-WA,Washington,2020-08-31,0.0,6740.0
US-WA,Washington,2020-09-01,23.0,6763.0
US-WA,Washington,2020-09-02,24.0,6787.0
US-WA,Washington,2020-09-03,8.0,6795.0
US-WA,Washington,2020-09-04,39.0,6834.0
US-WA,Washington,2020-09-05,14.0,6848.0
US-WA,Washington,2020-09-06,-6.0,6842.0
US-WA,Washington,2020-09-07,18.0,6860.0
US-WA,Washington,2020-09-08,0.0,6860.0
US-WA,Washington,2020-09-09,106.0,6966.0
US-WA,Washington,2020-09-10,27.0,6993.0
US-WA,Washington,2020-09-11,25.0,7018.0
US-WA,Washington,2020-09-12,30.0,7048.0
US-WA,Washington,2020-09-13,33.0,7081.0
US-WA,Washington,2020-09-14,17.0,7098.0
US-WA,Washington,2020-09-15,29.0,7127.0
US-WA,Washington,2020-09-16,35.0,7162.0
US-WA,Washington,2020-09-17,34.0,7196.0
US-WA,Washington,2020-09-18,19.0,7215.0
US-WA,Washington,2020-09-19,0.0,7215.0
US-WA,Washington,2020-09-20,33.0,7248.0
US-WA,Washington,2020-09-21,14.0,7262.0
US-WA,Washington,2020-09-22,52.0,7314.0
US-WA,Washington,2020-09-23,0.0,7314.0
US-WA,Washington,2020-09-24,35.0,7349.0
US-WA,Washington,2020-09-25,8.0,7357.0
US-WA,Washington,2020-09-26,55.0,7412.0
US-WA,Washington,2020-09-27,19.0,7431.0
US-WA,Washington,2020-09-28,24.0,7455.0
US-WA,Washington,2020-09-29,22.0,7477.0
US-VT,Vermont,2020-03-06,0.0,0.0
US-VT,Vermont,2020-03-07,0.0,0.0
US-VT,Vermont,2020-03-08,0.0,0.0
US-VT,Vermont,2020-03-09,0.0,0.0
US-VT,Vermont,2020-03-10,0.0,0.0
US-VT,Vermont,2020-03-11,0.0,0.0
US-VT,Vermont,2020-03-12,0.0,0.0
US-VT,Vermont,2020-03-13,0.0,0.0
US-VT,Vermont,2020-03-14,0.0,0.0
US-VT,Vermont,2020-03-15,0.0,0.0
US-VT,Vermont,2020-03-16,0.0,0.0
US-VT,Vermont,2020-03-17,0.0,0.0
US-VT,Vermont,2020-03-18,0.0,0.0
US-VT,Vermont,2020-03-19,0.0,0.0
US-VT,Vermont,2020-03-20,0.0,0.0
US-VT,Vermont,2020-03-21,0.0,0.0
US-VT,Vermont,2020-03-22,0.0,0.0
US-VT,Vermont,2020-03-23,0.0,0.0
US-VT,Vermont,2020-03-24,0.0,0.0
US-VT,Vermont,2020-03-25,0.0,0.0
US-VT,Vermont,2020-03-26,0.0,0.0
US-VT,Vermont,2020-03-27,18.0,18.0
US-VT,Vermont,2020-03-28,0.0,18.0
US-VT,Vermont,2020-03-29,0.0,18.0
US-VT,Vermont,2020-03-30,0.0,18.0
US-VT,Vermont,2020-03-31,18.0,36.0
US-VT,Vermont,2020-04-01,9.0,45.0
US-VT,Vermont,2020-04-02,0.0,45.0
US-VT,Vermont,2020-04-03,0.0,45.0
US-VT,Vermont,2020-04-04,0.0,45.0
US-VT,Vermont,2020-04-05,0.0,45.0
US-VT,Vermont,2020-04-06,0.0,45.0
US-VT,Vermont,2020-04-07,0.0,45.0
US-VT,Vermont,2020-04-08,5.0,50.0
US-VT,Vermont,2020-04-09,-50.0,0.0
US-VT,Vermont,2020-04-10,0.0,0.0
US-VT,Vermont,2020-04-11,0.0,0.0
US-VT,Vermont,2020-04-12,0.0,0.0
US-VT,Vermont,2020-04-13,0.0,0.0
US-VT,Vermont,2020-04-14,0.0,0.0
US-VT,Vermont,2020-04-15,0.0,0.0
US-VT,Vermont,2020-04-16,0.0,0.0
US-VT,Vermont,2020-04-17,0.0,0.0
US-VT,Vermont,2020-04-18,0.0,0.0
US-VT,Vermont,2020-04-19,0.0,0.0
US-VT,Vermont,2020-04-20,0.0,0.0
US-VT,Vermont,2020-04-21,0.0,0.0
US-VT,Vermont,2020-04-22,0.0,0.0
US-VT,Vermont,2020-04-23,0.0,0.0
US-VT,Vermont,2020-04-24,0.0,0.0
US-VT,Vermont,2020-04-25,0.0,0.0
US-VT,Vermont,2020-04-26,0.0,0.0
US-VT,Vermont,2020-04-27,0.0,0.0
US-VT,Vermont,2020-04-28,0.0,0.0
US-VT,Vermont,2020-04-29,0.0,0.0
US-VT,Vermont,2020-04-30,0.0,0.0
US-VT,Vermont,2020-05-01,0.0,0.0
US-VT,Vermont,2020-05-02,0.0,0.0
US-VT,Vermont,2020-05-03,0.0,0.0
US-VT,Vermont,2020-05-04,0.0,0.0
US-VT,Vermont,2020-05-05,0.0,0.0
US-VT,Vermont,2020-05-06,0.0,0.0
US-VT,Vermont,2020-05-07,0.0,0.0
US-VT,Vermont,2020-05-08,0.0,0.0
US-VT,Vermont,2020-05-09,0.0,0.0
US-VT,Vermont,2020-05-10,0.0,0.0
US-VT,Vermont,2020-05-11,0.0,0.0
US-VT,Vermont,2020-05-12,0.0,0.0
US-VT,Vermont,2020-05-13,0.0,0.0
US-VT,Vermont,2020-05-14,0.0,0.0
US-VT,Vermont,2020-05-15,0.0,0.0
US-VT,Vermont,2020-05-16,0.0,0.0
US-VT,Vermont,2020-05-17,0.0,0.0
US-VT,Vermont,2020-05-18,0.0,0.0
US-VT,Vermont,2020-05-19,0.0,0.0
US-VT,Vermont,2020-05-20,0.0,0.0
US-VT,Vermont,2020-05-21,0.0,0.0
US-VT,Vermont,2020-05-22,0.0,0.0
US-VT,Vermont,2020-05-23,0.0,0.0
US-VT,Vermont,2020-05-24,0.0,0.0
US-VT,Vermont,2020-05-25,0.0,0.0
US-VT,Vermont,2020-05-26,0.0,0.0
US-VT,Vermont,2020-05-27,0.0,0.0
US-VT,Vermont,2020-05-28,0.0,0.0
US-VT,Vermont,2020-05-29,0.0,0.0
US-VT,Vermont,2020-05-30,0.0,0.0
US-VT,Vermont,2020-05-31,0.0,0.0
US-VT,Vermont,2020-06-01,0.0,0.0
US-VT,Vermont,2020-06-02,0.0,0.0
US-VT,Vermont,2020-06-03,0.0,0.0
US-VT,Vermont,2020-06-04,0.0,0.0
US-VT,Vermont,2020-06-05,0.0,0.0
US-VT,Vermont,2020-06-06,0.0,0.0
US-VT,Vermont,2020-06-07,0.0,0.0
US-VT,Vermont,2020-06-08,0.0,0.0
US-VT,Vermont,2020-06-09,0.0,0.0
US-VT,Vermont,2020-06-10,0.0,0.0
US-VT,Vermont,2020-06-11,0.0,0.0
US-VT,Vermont,2020-06-12,0.0,0.0
US-VT,Vermont,2020-06-13,0.0,0.0
US-VT,Vermont,2020-06-14,0.0,0.0
US-VT,Vermont,2020-06-15,0.0,0.0
US-VT,Vermont,2020-06-16,0.0,0.0
US-VT,Vermont,2020-06-17,0.0,0.0
US-VT,Vermont,2020-06-18,0.0,0.0
US-VT,Vermont,2020-06-19,0.0,0.0
US-VT,Vermont,2020-06-20,0.0,0.0
US-VT,Vermont,2020-06-21,0.0,0.0
US-VT,Vermont,2020-06-22,0.0,0.0
US-VT,Vermont,2020-06-23,0.0,0.0
US-VT,Vermont,2020-06-24,0.0,0.0
US-VT,Vermont,2020-06-25,0.0,0.0
US-VT,Vermont,2020-06-26,0.0,0.0
US-VT,Vermont,2020-06-27,0.0,0.0
US-VT,Vermont,2020-06-28,0.0,0.0
US-VT,Vermont,2020-06-29,0.0,0.0
US-VT,Vermont,2020-06-30,0.0,0.0
US-VT,Vermont,2020-07-01,0.0,0.0
US-VT,Vermont,2020-07-02,0.0,0.0
US-VT,Vermont,2020-07-03,0.0,0.0
US-VT,Vermont,2020-07-04,0.0,0.0
US-VT,Vermont,2020-07-05,0.0,0.0
US-VT,Vermont,2020-07-06,0.0,0.0
US-VT,Vermont,2020-07-07,0.0,0.0
US-VT,Vermont,2020-07-08,0.0,0.0
US-VT,Vermont,2020-07-09,0.0,0.0
US-VT,Vermont,2020-07-10,0.0,0.0
US-VT,Vermont,2020-07-11,0.0,0.0
US-VT,Vermont,2020-07-12,0.0,0.0
US-VT,Vermont,2020-07-13,0.0,0.0
US-VT,Vermont,2020-07-14,0.0,0.0
US-VT,Vermont,2020-07-15,0.0,0.0
US-VT,Vermont,2020-07-16,0.0,0.0
US-VT,Vermont,2020-07-17,0.0,0.0
US-VT,Vermont,2020-07-18,0.0,0.0
US-VT,Vermont,2020-07-19,0.0,0.0
US-VT,Vermont,2020-07-20,0.0,0.0
US-VT,Vermont,2020-07-21,0.0,0.0
US-VT,Vermont,2020-07-22,0.0,0.0
US-VT,Vermont,2020-07-23,0.0,0.0
US-VT,Vermont,2020-07-24,0.0,0.0
US-VT,Vermont,2020-07-25,0.0,0.0
US-VT,Vermont,2020-07-26,0.0,0.0
US-VT,Vermont,2020-07-27,0.0,0.0
US-VT,Vermont,2020-07-28,0.0,0.0
US-VT,Vermont,2020-07-29,0.0,0.0
US-VT,Vermont,2020-07-30,0.0,0.0
US-VT,Vermont,2020-07-31,0.0,0.0
US-VT,Vermont,2020-08-01,0.0,0.0
US-VT,Vermont,2020-08-02,0.0,0.0
US-VT,Vermont,2020-08-03,0.0,0.0
US-VT,Vermont,2020-08-04,0.0,0.0
US-VT,Vermont,2020-08-05,0.0,0.0
US-VT,Vermont,2020-08-06,0.0,0.0
US-VT,Vermont,2020-08-07,0.0,0.0
US-VT,Vermont,2020-08-08,0.0,0.0
US-VT,Vermont,2020-08-09,0.0,0.0
US-VT,Vermont,2020-08-10,0.0,0.0
US-VT,Vermont,2020-08-11,0.0,0.0
US-VT,Vermont,2020-08-12,0.0,0.0
US-VT,Vermont,2020-08-13,0.0,0.0
US-VT,Vermont,2020-08-14,0.0,0.0
US-VT,Vermont,2020-08-15,0.0,0.0
US-VT,Vermont,2020-08-16,0.0,0.0
US-VT,Vermont,2020-08-17,0.0,0.0
US-VT,Vermont,2020-08-18,0.0,0.0
US-VT,Vermont,2020-08-19,0.0,0.0
US-VT,Vermont,2020-08-20,0.0,0.0
US-VT,Vermont,2020-08-21,0.0,0.0
US-VT,Vermont,2020-08-22,0.0,0.0
US-VT,Vermont,2020-08-23,0.0,0.0
US-VT,Vermont,2020-08-24,0.0,0.0
US-VT,Vermont,2020-08-25,0.0,0.0
US-VT,Vermont,2020-08-26,0.0,0.0
US-VT,Vermont,2020-08-27,0.0,0.0
US-VT,Vermont,2020-08-28,0.0,0.0
US-VT,Vermont,2020-08-29,0.0,0.0
US-VT,Vermont,2020-08-30,0.0,0.0
US-VT,Vermont,2020-08-31,0.0,0.0
US-VT,Vermont,2020-09-01,0.0,0.0
US-VT,Vermont,2020-09-02,0.0,0.0
US-VT,Vermont,2020-09-03,0.0,0.0
US-VT,Vermont,2020-09-04,0.0,0.0
US-VT,Vermont,2020-09-05,0.0,0.0
US-VT,Vermont,2020-09-06,0.0,0.0
US-VT,Vermont,2020-09-07,0.0,0.0
US-VT,Vermont,2020-09-08,0.0,0.0
US-VT,Vermont,2020-09-09,0.0,0.0
US-VT,Vermont,2020-09-10,0.0,0.0
US-VT,Vermont,2020-09-11,0.0,0.0
US-VT,Vermont,2020-09-12,0.0,0.0
US-VT,Vermont,2020-09-13,0.0,0.0
US-VT,Vermont,2020-09-14,0.0,0.0
US-VT,Vermont,2020-09-15,0.0,0.0
US-VT,Vermont,2020-09-16,0.0,0.0
US-VT,Vermont,2020-09-17,0.0,0.0
US-VT,Vermont,2020-09-18,0.0,0.0
US-VT,Vermont,2020-09-19,0.0,0.0
US-VT,Vermont,2020-09-20,0.0,0.0
US-VT,Vermont,2020-09-21,0.0,0.0
US-VT,Vermont,2020-09-22,0.0,0.0
US-VT,Vermont,2020-09-23,0.0,0.0
